population,percentage,life expectancy,income,group
204,2.643514319,,5903.0,Hispanic
7259,94.065051186,,31197.0,White
216,0.6037904623,,26058.0,AIAN
155,0.4332755633,,,Asian
719,2.0098395483,,24491.0,Black
901,2.5185889193,,26779.0,Hispanic
33260,92.972549897,,34131.0,White
266,0.4775583483,,,AIAN
588,1.0556552962,,76500.0,Asian
2052,3.684021544,73.760721508,45147.0,Black
2475,4.4434470377,89.706899493,29423.0,Hispanic
49307,88.522441652,74.051601645,48566.0,White
107,0.7467895031,,,AIAN
50,0.3489670575,,,Asian
1975,13.784198772,74.458302371,30378.0,Black
1568,10.943606924,,40437.0,Hispanic
10499,73.276102736,72.790378867,46466.0,White
264,0.4424111407,,52333.0,AIAN
344,0.5764751228,,,Asian
354,0.5932331205,,,Black
1871,3.1354213799,86.585316256,41364.0,Hispanic
56239,94.245303571,76.617353781,43926.0,White
3374,0.487159014,94.977193394,64475.0,AIAN
27244,3.9336574322,87.467761912,67646.0,Asian
187628,27.090892552,74.240717948,40814.0,Black
72136,10.415442392,89.351429037,44654.0,Hispanic
388912,56.153522951,77.54491354,66597.0,White
42,0.3587903639,,,AIAN
64,0.5467281736,,,Asian
337,2.878865539,,21563.0,Black
387,3.3059969247,,,Hispanic
10753,91.85887579,,40602.0,White
92,0.4568477505,,,AIAN
235,1.1669480584,,,Asian
287,1.4251663522,,47241.0,Black
1733,8.6056212136,,33306.0,Hispanic
17607,87.431721124,,44729.0,White
261,0.4883433746,,49234.0,AIAN
344,0.6436403098,,,Asian
2131,3.9872020357,68.865052571,29257.0,Black
1984,3.7121580661,86.603067795,40813.0,Hispanic
47866,89.559555439,74.712049077,51349.0,White
140,0.3751339764,,,AIAN
296,0.7931404073,,175691.0,Asian
5254,14.078242229,70.717379115,30692.0,Black
1327,3.5557341908,,51992.0,Hispanic
29771,79.772240086,73.381270438,45840.0,White
154,0.3801812032,,30491.0,AIAN
287,0.7085195151,,78854.0,Asian
11093,27.385390179,74.125885991,32260.0,Black
1168,2.8834522428,,21184.0,Hispanic
27461,67.793220925,79.269080675,69761.0,White
70,0.3842564637,,,AIAN
58,0.3183839271,,,Asian
75,0.411703354,,,Black
297,1.6303452819,,32292.0,Hispanic
17550,96.338584838,,35497.0,White
184,0.4392456434,,,AIAN
414,0.9883026975,,62614.0,Asian
2120,5.0608737169,73.987575299,37070.0,Black
1523,3.6357125806,,38750.0,Hispanic
36935,88.171401289,75.747367878,50382.0,White
153,0.3119584055,,95152.0,AIAN
152,0.3099194617,,,Asian
8777,17.89580997,69.558778599,28349.0,Black
1384,2.8218982567,,49071.0,Hispanic
37865,77.204608013,74.624958025,47260.0,White
132,0.4474121276,,,AIAN
148,0.5016439006,,,Asian
3016,10.222689218,74.941731016,41387.0,Black
816,2.765820425,,,Hispanic
24832,84.167711758,74.862750843,47810.0,White
98,0.4234175848,,,AIAN
59,0.2549146684,,,Asian
190,0.820911644,,,Black
803,3.4694318427,,42750.0,Hispanic
21769,94.054871463,,43895.0,White
246,0.3560727778,,,AIAN
355,0.5138448623,,33977.0,Asian
1462,2.1161723624,,26938.0,Black
2065,2.9889849031,94.5839787,35203.0,Hispanic
64176,92.891571497,73.994311613,40997.0,White
88,0.6593735951,,,AIAN
51,0.3821369699,,,Asian
75,0.5619661322,,,Black
186,1.3936760078,,,Hispanic
12797,95.886407912,,,White
564,0.8734841797,,31020.0,AIAN
689,1.0670755316,,,Asian
2434,3.7696108039,70.378973288,26989.0,Black
7739,11.985627778,99.001648501,23428.0,Hispanic
52385,81.130263749,74.868475102,46690.0,White
1977,0.5427054567,,53859.0,AIAN
7689,2.1107042269,86.94332795,72235.0,Asian
69637,19.116024223,73.532382733,31289.0,Black
21355,5.862152265,93.492620173,41531.0,Hispanic
258792,71.040885458,77.870936397,60276.0,White
26,0.3970071767,,,AIAN
13,0.1985035883,,,Asian
33,0.5038937242,,,Black
43,0.6565887922,,,Hispanic
6336,96.747595053,,,White
77,0.3053132435,,,AIAN
190,0.753370341,,,Asian
10564,41.88739096,74.278889208,31004.0,Black
445,1.7644726408,,165278.0,Hispanic
13638,54.076130056,74.31671434,41602.0,White
162,0.6284916201,,,AIAN
140,0.5431409063,,143409.0,Asian
838,3.2510862818,,28097.0,Black
718,2.7855369336,,22063.0,Hispanic
23599,91.554158908,,41055.0,White
195,0.3449495843,,,AIAN
271,0.4793914736,,,Asian
828,1.4647090041,,31042.0,Black
933,1.6504510879,,32311.0,Hispanic
53702,94.997346542,,40621.0,White
77,0.4441880588,,,AIAN
50,0.2884338044,,,Asian
8705,50.216325353,72.558886253,29972.0,Black
766,4.418805884,,62552.0,Hispanic
7590,43.784251514,74.912546827,49430.0,White
93,0.3339677524,,,AIAN
90,0.3231945991,,,Asian
2139,7.6812583043,72.061412546,26161.0,Black
638,2.2910906022,,20713.0,Hispanic
24377,87.539052681,74.971892708,45735.0,White
140,0.4326596205,,29500.0,AIAN
159,0.4913777118,,,Asian
2416,7.4664688794,71.324033431,31309.0,Black
909,2.8091971074,,44750.0,Hispanic
28218,87.205636937,74.671320015,41601.0,White
163,0.6503610901,,,AIAN
89,0.3551051351,,,Asian
1225,4.8876830387,,39643.0,Black
657,2.6213940869,,37953.0,Hispanic
22592,90.14084507,,43346.0,White
34,0.4114728307,,,AIAN
42,0.5082899673,,,Asian
240,2.904514099,,25313.0,Black
207,2.5051434104,,,Hispanic
7580,91.73423696,,45508.0,White
125,0.676187385,,,AIAN
90,0.4868549172,,,Asian
486,2.6290165531,,,Black
495,2.6777020448,,,Hispanic
17043,92.194092827,,,White
80,0.6803878211,,,AIAN
18,0.1530872597,,,Asian
71,0.6038441912,,,Black
261,2.2197652662,,,Hispanic
11171,95.007654363,,,White
270,0.4998889136,,,AIAN
311,0.5757979708,,,Asian
1041,1.9273494779,,36314.0,Black
2085,3.860253277,,50313.0,Hispanic
49705,92.025846108,,47860.0,White
66,0.3712453594,,20417.0,AIAN
46,0.2587467657,,38750.0,Asian
408,2.2949713129,,,Black
384,2.1599730003,,25172.0,Hispanic
16687,93.86320171,,34720.0,White
1647,0.3539735519,,53864.0,AIAN
10901,2.3428449845,87.867606792,71881.0,Asian
40439,8.6911575386,71.267106172,28362.0,Black
20443,4.3936134317,103.35075553,38040.0,Hispanic
382836,82.279185624,76.588141978,58805.0,White
37,0.4992578599,,,AIAN
15,0.2024018351,,,Asian
2112,28.498178383,74.129729887,24408.0,Black
181,2.442315477,,,Hispanic
4943,66.698151397,71.203275376,42193.0,White
204,0.7899322362,,,AIAN
163,0.6311713456,,,Asian
8870,34.346563408,71.296578967,27958.0,Black
663,2.5672797677,,56563.0,Hispanic
15614,60.460793804,73.605345939,43930.0,White
199,0.4550235515,,,AIAN
259,0.5922165821,,,Asian
757,1.730918736,,31958.0,Black
978,2.2362463987,,50787.0,Hispanic
40912,93.547354461,,41696.0,White
72,0.5957305974,,,AIAN
78,0.6453748138,,,Asian
236,1.9526725137,,,Black
288,2.3829223895,,53707.0,Hispanic
11268,93.231838491,,37242.0,White
283,0.8294984905,,36389.0,AIAN
169,0.4953542222,,,Asian
2296,6.7297828062,70.060277624,27500.0,Black
1293,3.7898994636,,34668.0,Hispanic
29531,86.558020928,74.317120815,49330.0,White
299,0.5635767331,,65714.0,AIAN
480,0.9047385683,,206550.0,Asian
689,1.2986768198,,32019.0,Black
4775,9.0002638821,,50547.0,Hispanic
46373,87.407170053,,57707.0,White
299,0.5611335273,,,AIAN
402,0.7544337055,,121406.0,Asian
1931,3.6239091677,73.998058252,30463.0,Black
2244,4.2113165056,,27059.0,Hispanic
47460,89.068218073,73.950392477,41935.0,White
106,0.4103437597,,,AIAN
88,0.3406627439,,,Asian
1547,5.9886961908,75.874765422,24677.0,Black
556,2.1523691545,,46528.0,Hispanic
23160,89.656240322,72.842466975,37548.0,White
189,0.7788996497,,,AIAN
176,0.7253245415,,24955.0,Asian
216,0.8901710282,,,Black
1318,5.4316917371,,,Hispanic
22217,91.55985988,,36622.0,White
342,0.3503918857,,109010.0,AIAN
1120,1.1474821987,,97831.0,Asian
36541,37.437631269,73.263752707,32353.0,Black
3899,3.9946724041,,30600.0,Hispanic
54383,55.717432509,76.435581726,56418.0,White
130,0.4549431321,,38542.0,AIAN
177,0.6194225722,,46528.0,Asian
1143,4.0,,,Black
515,1.8022747157,,,Hispanic
26194,91.667541557,,48899.0,White
147,0.4364219339,,,AIAN
229,0.6798681828,,,Asian
2180,6.4721075914,71.470257093,32153.0,Black
1809,5.3706617582,,42238.0,Hispanic
28777,85.434789063,75.564908784,51156.0,White
466,0.4939580242,,,AIAN
948,1.0048759805,,83125.0,Asian
10979,11.637693449,73.32096248,39342.0,Black
5798,6.1458554166,98.085668697,51492.0,Hispanic
74521,78.991944032,76.130871399,57079.0,White
109,0.8857467902,,,AIAN
42,0.3412969283,,,Asian
186,1.5114578255,,,Black
286,2.3240695596,,,Hispanic
11560,93.937916464,,,White
298,0.642837112,,16654.0,AIAN
218,0.4702633906,,,Asian
905,1.9522402226,,28879.0,Black
2167,4.6745906767,,32949.0,Hispanic
42069,90.750048536,,40062.0,White
1527,0.7414420976,,51926.0,AIAN
4983,2.4195193008,81.505250763,38791.0,Asian
40872,19.845593591,73.878991593,50762.0,Black
21138,10.263656227,83.961159191,52649.0,Hispanic
129282,62.773488711,75.576901737,60515.0,White
22,0.3431601934,,,AIAN
53,0.8267041023,,,Asian
170,2.6516924037,,,Black
130,2.0277647793,,,Hispanic
5952,92.84043051,,,White
115,0.5329255294,,,AIAN
69,0.3197553177,,,Asian
787,3.6470642755,,,Black
296,1.3717039715,,24250.0,Hispanic
20059,92.956114741,,40229.0,White
104,0.3436085506,,,AIAN
141,0.4658539003,,,Asian
3205,10.589090429,72.445900996,22599.0,Black
1392,4.5990682922,,26434.0,Hispanic
25031,82.70063105,76.263606086,43398.0,White
91,0.4123617908,,,AIAN
76,0.3443900671,,,Asian
136,0.6162769621,,,Black
347,1.572412543,,,Hispanic
21189,96.016856987,,,White
65,0.8060515873,,,AIAN
48,0.5952380952,,,Asian
196,2.4305555556,,,Black
225,2.7901785714,,,Hispanic
7370,91.393849206,,,White
18,0.3541912633,,,AIAN
5,0.098386462,,,Asian
11,0.2164502165,,,Black
100,1.9677292405,,,Hispanic
4907,96.556473829,,,White
97,0.5740324299,,19205.0,AIAN
65,0.3846609066,,,Asian
118,0.698307492,,,Black
374,2.2132796781,,,Hispanic
16015,94.77452953,,42617.0,White
591,0.7495909592,,11228.0,AIAN
1210,1.5346955342,,24353.0,Asian
1701,2.1574521517,76.142837581,23851.0,Black
5147,6.5281635656,83.548194892,46725.0,Hispanic
69465,88.105475439,75.785161608,41177.0,White
186,0.5628858492,,,AIAN
196,0.5931485292,,,Asian
680,2.0578622443,,33424.0,Black
1774,5.3685994432,,37969.0,Hispanic
29736,89.989105435,,39911.0,White
242,0.455400828,,,AIAN
344,0.6473466315,,77361.0,Asian
1377,2.5912683478,,34744.0,Black
1043,1.9627399323,,78571.0,Hispanic
49212,92.608204742,,49627.0,White
441,0.6210217991,,43490.0,AIAN
478,0.6731256689,,86442.0,Asian
5207,7.3325635104,71.024349236,42174.0,Black
5172,7.283276066,,47628.0,Hispanic
58939,82.998648116,75.850036717,64210.0,White
1794,0.552186894,,66051.0,AIAN
11460,3.5273477177,83.993260314,70403.0,Asian
49999,15.389516452,76.414096642,51439.0,Black
27457,8.4511680877,85.198591191,48429.0,Hispanic
227362,69.981224414,77.692819481,67152.0,White
74,0.3357684105,,,AIAN
64,0.290394301,,,Asian
47,0.2132583148,,,Black
231,1.0481419302,,23542.0,Hispanic
21410,97.14596851,,35408.0,White
94,0.6318902931,,,AIAN
72,0.4840010756,,,Asian
88,0.5915568701,,,Black
519,3.4888410863,,49783.0,Hispanic
13907,93.486152191,,52000.0,White
616,0.6292649042,,,AIAN
1257,1.2840681567,,32500.0,Asian
1081,1.1042781841,,44151.0,Black
6133,6.2650676255,83.620845784,31694.0,Hispanic
87842,89.73358395,75.416592077,47217.0,White
3148,0.3364096076,87.069088426,63241.0,AIAN
25337,2.7076271368,86.930030577,83256.0,Asian
502020,53.648142053,73.293153708,35760.0,Black
61153,6.5350879068,89.899088368,38640.0,Hispanic
332983,35.584078892,78.135947264,74355.0,White
94,0.4713669642,,22153.0,AIAN
83,0.4162070003,,,Asian
444,2.2264567245,,25938.0,Black
584,2.9284926286,,,Hispanic
18474,92.638652091,,47072.0,White
103,0.759531008,,,AIAN
142,1.0471204188,,,Asian
229,1.6886660276,,47946.0,Black
420,3.0971167318,,,Hispanic
12435,91.696777524,,42442.0,White
583,0.3697643149,,39722.0,AIAN
1232,0.7813887409,,86875.0,Asian
3463,2.1963873456,70.904729446,28728.0,Black
3055,1.9376157495,97.473941507,24750.0,Hispanic
147098,93.29603978,75.820539204,44068.0,White
739,0.3948725347,,62500.0,AIAN
2752,1.4704860833,92.031635232,85962.0,Asian
14423,7.7066935971,76.289696326,57846.0,Black
9497,5.0745662547,90.859819144,50263.0,Hispanic
156813,83.790455733,77.693059981,65820.0,White
291,0.472548351,,,AIAN
460,0.7469836476,,76389.0,Asian
11262,18.288108345,72.679777824,36791.0,Black
1754,2.8482811257,,76500.0,Hispanic
46670,75.786362677,74.982764168,63628.0,White
66,0.5993461678,,,AIAN
49,0.4449691246,,,Asian
1257,11.414820196,,38813.0,Black
269,2.442789684,,,Hispanic
9211,83.645114421,,53981.0,White
92,0.517988852,,,AIAN
45,0.2533641124,,,Asian
75,0.4222735206,,,Black
907,5.1066944429,,,Hispanic
16489,92.83824109,,,White
100,0.5079236083,,,AIAN
44,0.2234863876,,,Asian
91,0.4622104835,,,Black
329,1.6710686713,,38015.0,Hispanic
18914,96.068671272,,41441.0,White
22,0.381613183,,,AIAN
14,0.2428447528,,,Asian
43,0.7458803122,,,Black
93,1.6131830009,,,Hispanic
5507,95.524718127,,,White
208,0.5088311561,,13661.0,AIAN
337,0.8244043251,,31591.0,Asian
1324,3.238906013,,33750.0,Black
3790,9.2714907774,,42475.0,Hispanic
34717,84.928323303,,38145.0,White
566,0.4401004611,,50000.0,AIAN
2076,1.6142200658,100.09328615,55757.0,Asian
5532,4.3014765915,74.623516647,36118.0,Black
4595,3.5729003864,99.644311454,30955.0,Hispanic
113711,88.417426734,75.59446378,47963.0,White
69,0.4167169948,,,AIAN
53,0.320086967,,,Asian
1050,6.3413455731,,,Black
352,2.1258606112,,70114.0,Hispanic
14881,89.871965213,,38343.0,White
148,0.4429148586,,,AIAN
410,1.226993865,,135815.0,Asian
2516,7.5295525961,72.80216573,24136.0,Black
894,2.6754451594,,35357.0,Hispanic
29009,86.814304953,75.81327948,39550.0,White
141,0.5201608441,,,AIAN
109,0.402110156,,,Asian
475,1.7523149002,,30197.0,Black
767,2.8295274283,,43750.0,Hispanic
25219,93.035009407,,40860.0,White
634,0.2735954499,,70331.0,AIAN
10925,4.7145588165,93.319498013,122792.0,Asian
10051,4.3373941112,78.725164503,76897.0,Black
11283,4.8690496226,87.866904346,70500.0,Hispanic
195380,84.314004721,81.880284596,112149.0,White
698,0.4963555556,,,AIAN
2354,1.6739555556,92.399063636,83995.0,Asian
9952,7.0769777778,74.258620944,55625.0,Black
6341,4.5091555556,,53988.0,Hispanic
119064,84.667733333,78.572533611,73017.0,White
405,0.6975902992,,28125.0,AIAN
540,0.9301203989,,62538.0,Asian
12168,20.958712989,70.665701063,26452.0,Black
10430,17.965103261,74.686357758,42034.0,Hispanic
34059,58.664760494,73.917464354,47448.0,White
276,1.5225066196,,,AIAN
140,0.7722859665,,,Asian
242,1.3349514563,,36500.0,Black
10268,56.641659312,79.00286198,73945.0,Hispanic
7229,39.877537511,76.23020643,75489.0,White
661,0.7589675286,,50346.0,AIAN
938,1.0770219997,,83462.0,Asian
12919,14.833739035,71.276592384,28966.0,Black
19589,22.492306986,86.652147481,42155.0,Hispanic
52523,60.307490929,76.029833941,53122.0,White
294,1.2357094822,,,AIAN
475,1.9964694015,,,Asian
300,1.260928043,,,Black
6526,27.42938803,81.500269451,37781.0,Hispanic
16063,67.514290518,76.551377667,47798.0,White
130,1.4796266788,,,AIAN
46,0.5235602094,,,Asian
76,0.8650125199,,,Black
717,8.1607102208,,33906.0,Hispanic
7757,88.28818575,,67770.0,White
28,1.4799154334,,,AIAN
4,0.2114164905,,,Asian
16,0.8456659619,,,Black
151,7.9809725159,,,Hispanic
1685,89.059196617,,,White
661,1.3138541046,,,AIAN
313,0.6221427152,,,Asian
373,0.7414032995,,,Black
32529,64.65712582,78.762303395,48959.0,Hispanic
16669,33.132578016,77.665665986,66923.0,White
239,0.7969588849,,,AIAN
231,0.7702824369,,,Asian
2585,8.61982727,77.334420749,29333.0,Black
8265,27.560105372,87.814796646,60056.0,Hispanic
18497,61.679282404,78.069748731,78359.0,White
236,3.3584744557,,,AIAN
61,0.8680802618,,,Asian
88,1.2523125089,,,Black
4504,64.095631137,80.485487306,36863.0,Hispanic
2319,33.001280774,77.099270671,64236.0,White
297,1.3012618297,,,AIAN
134,0.5871012969,,,Asian
207,0.9069400631,,75500.0,Black
4430,19.409393621,88.221591517,56944.0,Hispanic
17621,77.20382054,78.469550235,53658.0,White
1715,1.9718083149,,31981.0,AIAN
809,0.9301416483,,62031.0,Asian
5804,6.6731052244,75.207803436,40029.0,Black
33683,38.726775202,81.809716945,62548.0,Hispanic
45213,51.98330574,76.413770281,66549.0,White
30,0.837520938,,,AIAN
17,0.4745951982,,,Asian
91,2.5404801787,,,Black
489,13.65159129,,33409.0,Hispanic
2912,81.295365717,,41250.0,White
300,0.9206125142,,50341.0,AIAN
209,0.6413600516,,,Asian
2714,8.3284745451,78.065664808,40946.0,Black
19309,59.253690122,75.152397023,39442.0,Hispanic
10075,30.917236935,77.937479284,46442.0,White
3800,1.0684902233,88.65520465,52740.0,AIAN
11586,3.2577704546,86.130985997,51548.0,Asian
78801,22.157394234,75.852412967,47607.0,Black
89922,25.284415227,82.047056143,47490.0,Hispanic
159503,44.84931476,77.954621286,61544.0,White
24235,1.2202619371,141.60965639,45044.0,AIAN
65187,3.2822453021,87.931593847,69142.0,Asian
146211,7.3619029541,75.445733816,47136.0,Black
1201366,60.490249737,79.618080996,47546.0,Hispanic
543307,27.356172985,78.487833451,71818.0,White
151,1.2903777132,,33913.0,AIAN
129,1.1023756623,,65809.0,Asian
127,1.0852845667,,,Black
2318,19.80857973,87.665726982,49906.0,Hispanic
8940,76.39719706,77.711676958,67222.0,White
5,0.7716049383,,,AIAN
1,0.1543209877,,,Asian
6,0.9259259259,,,Black
121,18.672839506,,88333.0,Hispanic
507,78.240740741,,81324.0,White
162,0.8667273019,,,AIAN
107,0.5724680327,,,Asian
311,1.6639024129,,64464.0,Black
3560,19.046599968,81.605210378,36972.0,Hispanic
14421,77.154780376,75.567515566,52665.0,White
997,1.0569950384,,66250.0,AIAN
1302,1.3803485857,,69453.0,Asian
23536,24.9522921,74.428295595,30491.0,Black
7362,7.8050125101,87.733401364,41413.0,Hispanic
59565,63.149357534,76.015296744,52679.0,White
3068,0.828741221,,52375.0,AIAN
25891,6.9937871421,90.855412414,111215.0,Asian
51645,13.950567261,78.123506663,80017.0,Black
115205,31.119665046,83.631351673,65695.0,Hispanic
170881,46.159103187,77.454005838,84086.0,White
1529,0.6742871255,,77159.0,AIAN
14907,6.5739687244,95.46256946,37043.0,Asian
23648,10.428739008,76.252037762,36349.0,Black
59015,26.025542649,82.804475053,39720.0,Hispanic
125362,55.284488309,81.637381698,54917.0,White
159,1.7157656199,,,AIAN
126,1.3596633215,,36161.0,Asian
114,1.2301715766,,,Black
4173,45.030754289,81.267260946,42512.0,Hispanic
4666,50.350706809,80.415173801,46573.0,White
12,0.7915567282,,,AIAN
4,0.2638522427,,,Asian
51,3.364116095,,8750.0,Black
376,24.802110818,,29479.0,Hispanic
1049,69.19525066,,52895.0,White
46,0.6466123137,,,AIAN
80,1.1245431543,,,Asian
38,0.5341579983,,,Black
6514,91.565926342,,27360.0,Hispanic
473,6.6488614001,,27455.0,White
325,0.8569771121,,,AIAN
306,0.8068769117,,56905.0,Asian
1345,3.5465668178,,39073.0,Black
8627,22.748127835,78.774962189,39452.0,Hispanic
26918,70.978799705,75.296278186,46469.0,White
197,1.0712926206,,,AIAN
75,0.4078525205,,,Asian
2292,12.463973027,75.221649704,29375.0,Black
3830,20.827668715,79.471973813,56658.0,Hispanic
11844,64.408070042,76.307668753,66511.0,White
567,1.1926296748,,51600.0,AIAN
439,0.9233940516,,66667.0,Asian
855,1.7984098271,,65179.0,Black
10778,22.670480838,83.272306903,58000.0,Hispanic
34680,72.946026671,78.208489087,59555.0,White
673,1.5561773071,,,AIAN
438,1.0127870141,,,Asian
2479,5.732189516,74.28421977,32182.0,Black
22935,53.032580295,79.560192661,47735.0,Hispanic
16860,38.985363147,76.757183194,59416.0,White
177,0.8209266732,,,AIAN
1178,5.4635684801,,84500.0,Asian
549,2.5462640879,,,Black
10591,49.121098279,79.81268602,53875.0,Hispanic
8998,41.732758221,76.753448887,60517.0,White
112,0.8003430041,,,AIAN
98,0.7003001286,,,Asian
205,1.4649135344,,,Black
1387,9.911390596,,42292.0,Hispanic
12002,85.765327998,,45467.0,White
2825,0.6664181851,,54375.0,AIAN
3383,0.7980505204,91.208774335,93250.0,Asian
1632,0.3849891958,81.385671419,72198.0,Black
380728,89.813827529,80.719609148,34012.0,Hispanic
37121,8.756852902,80.23788819,52670.0,White
125,0.9591038134,,54038.0,AIAN
125,0.9591038134,,,Asian
2073,15.905777641,69.949236817,28633.0,Black
3345,25.665618046,94.079652744,45375.0,Hispanic
7188,55.152305686,75.313402438,49707.0,White
106,1.7651956703,,,AIAN
28,0.4662781016,,,Asian
49,0.8159866778,,,Black
630,10.491257286,,74688.0,Hispanic
5102,84.962531224,,69817.0,White
201,0.6673528338,,,AIAN
143,0.4747833593,,,Asian
5023,16.677180517,73.343621869,24309.0,Black
1416,4.7013513065,,,Hispanic
22974,76.27743285,76.261411501,48830.0,White
139,1.8134377038,,,AIAN
54,0.7045009785,,51417.0,Asian
160,2.0874103066,,93315.0,Black
5020,65.492498369,79.296174393,38908.0,Hispanic
2367,30.880626223,77.487584979,54934.0,White
438,1.0317049041,,,AIAN
545,1.2837424035,,,Asian
3389,7.9827578085,74.922445825,46021.0,Black
9699,22.845903802,87.187431701,57692.0,Hispanic
28163,66.337683139,77.134332782,86706.0,White
869,1.6523425616,,58598.0,AIAN
290,0.5514146638,,,Asian
7320,13.918466687,73.699218352,22963.0,Black
12411,23.598646182,91.102760156,45549.0,Hispanic
31647,60.174551263,74.866522832,50800.0,White
71,0.9738033192,,,AIAN
48,0.6583459059,,,Asian
751,10.30037032,,55597.0,Black
2331,31.970923056,79.712939783,28802.0,Hispanic
4033,55.314771636,75.901528802,48371.0,White
142,1.3580719204,,,AIAN
54,0.5164498852,,,Asian
82,0.7842387146,,,Black
684,6.5416985463,,36964.0,Hispanic
9348,89.403213466,,51450.0,White
84,2.9619181946,,,AIAN
13,0.4583921016,,,Asian
96,3.3850493653,,,Black
1698,59.873060649,,42978.0,Hispanic
989,34.873060649,,50577.0,White
85,2.5222551929,,,AIAN
5,0.1483679525,,,Asian
20,0.5934718101,,,Black
724,21.483679525,,44688.0,Hispanic
2530,75.074183976,,46099.0,White
121,1.4409908301,,,AIAN
93,1.1075384066,,,Asian
244,2.9057996904,,,Black
1470,17.506252233,,49167.0,Hispanic
6418,76.432059069,,43750.0,White
7017,0.6981075386,98.617990083,99705.0,AIAN
159619,15.880180591,90.24245147,115265.0,Asian
101438,10.091867251,80.928652534,71217.0,Black
155001,15.420744847,88.079440554,62195.0,Hispanic
562375,55.949583444,81.755999213,101122.0,White
97,3.2748143147,,21538.0,AIAN
15,0.5064145847,,,Asian
148,4.9966239028,,,Black
1003,33.862255233,,34081.0,Hispanic
1712,57.798784605,,55179.0,White
236,1.112315596,,,AIAN
155,0.7305462601,,,Asian
2505,11.806570203,70.501277706,30174.0,Black
6494,30.607531696,81.613769978,44270.0,Hispanic
11852,55.860866286,79.274110986,54112.0,White
1288,0.8680824678,,,AIAN
2071,1.3958065147,88.373223645,73100.0,Asian
3250,2.1904254817,82.537936315,96250.0,Black
41187,27.759093636,82.964212699,52934.0,Hispanic
99432,67.014888154,78.926794958,80933.0,White
178,1.3152061475,,,AIAN
78,0.5763262893,,46667.0,Asian
66,0.4876607064,,26016.0,Black
3826,28.269543372,,42778.0,Hispanic
9354,69.11482193,,48879.0,White
27,0.6314312442,,,AIAN
58,1.3564078578,,,Asian
83,1.9410664172,,,Black
2366,55.332086062,84.928237436,34559.0,Hispanic
1726,40.364826941,79.656443115,49167.0,White
560,1.380194213,,31389.0,AIAN
464,1.1435894908,,35913.0,Asian
1252,3.0857199192,,30100.0,Black
7614,18.765712032,86.16741365,45677.0,Hispanic
30291,74.656183763,76.712998256,63034.0,White
856,1.1442626457,,62984.0,AIAN
1608,2.149502727,94.248683236,35905.0,Asian
12251,16.376590739,80.874679366,52143.0,Black
14001,18.715912737,84.00271365,41224.0,Hispanic
43323,57.912255374,75.977899838,53775.0,White
6,0.4319654428,,,AIAN
1,0.0719942405,,,Asian
141,10.151187905,,21000.0,Black
341,24.550035997,,28250.0,Hispanic
884,63.642908567,,44044.0,White
70,1.4601585315,,,AIAN
44,0.9178139341,,,Asian
123,2.5657071339,,,Black
3124,65.16478932,,64811.0,Hispanic
1457,30.392156863,,77958.0,White
80,2.2863675336,,,AIAN
26,0.7430694484,,,Asian
20,0.5715918834,,,Black
2320,66.304658474,,49932.0,Hispanic
1095,31.294655616,,61250.0,White
67,1.1593701332,,,AIAN
15,0.2595604776,,,Asian
175,3.0282055719,,28125.0,Black
3222,55.753590587,76.081773685,32237.0,Hispanic
2287,39.574320817,73.538567206,45750.0,White
50,2.2686025408,,,AIAN
44,1.9963702359,,,Asian
18,0.8166969147,,,Black
1589,72.096188748,,26250.0,Hispanic
509,23.094373866,,53512.0,White
166,2.3055555556,,40000.0,AIAN
83,1.1527777778,,,Asian
126,1.75,,,Black
3411,47.375,86.809258281,55714.0,Hispanic
3454,47.972222222,74.849363812,50357.0,White
28609,1.0845895703,91.630867331,50553.0,AIAN
177748,6.738565729,88.137981635,78563.0,Asian
595756,22.585576009,74.606929211,41650.0,Black
1068361,40.502401269,84.49087043,47889.0,Hispanic
755516,28.642202586,78.606752139,77951.0,White
155,1.2283065219,,,AIAN
135,1.0698153578,,,Asian
649,5.1430382756,,14625.0,Black
7331,58.094936207,75.64787575,32604.0,Hispanic
4399,34.860131548,75.747479968,55119.0,White
327,1.7430703625,,,AIAN
119,0.6343283582,,125341.0,Asian
190,1.012793177,,34167.0,Black
13788,73.496801706,78.710510806,47157.0,Hispanic
4527,24.131130064,76.149831472,66270.0,White
124,2.3181903159,,,AIAN
35,0.6543279118,,,Asian
338,6.3189381193,,27500.0,Black
452,8.4501776033,,88090.0,Hispanic
4287,80.145821649,,46318.0,White
7205,0.8387035192,97.395927112,72219.0,AIAN
81613,9.5002234991,88.562621966,104714.0,Asian
86735,10.096453815,80.528820901,58144.0,Black
167727,19.524389335,89.405424327,59166.0,Hispanic
501140,58.335583845,80.908677816,93666.0,White
192,0.9511071482,,128450.0,AIAN
72,0.3566651806,,,Asian
1700,8.4212612077,70.491203,31637.0,Black
7174,35.537722297,78.318204811,41636.0,Hispanic
11038,54.678753653,76.935279173,64346.0,White
50,2.2232103157,,,AIAN
29,1.2894619831,,,Asian
105,4.668741663,,,Black
710,31.569586483,,,Hispanic
1367,60.782570031,,,White
79,0.766395033,,,AIAN
76,0.7372914241,,166531.0,Asian
112,1.0865347303,,,Black
9008,87.388436166,,24466.0,Hispanic
1087,10.545207606,,,White
29,0.8737571558,,,AIAN
26,0.7833684845,,,Asian
188,5.664356734,,30556.0,Black
